Customer ID,Tracking Hours Booked,Price per Hour (Tracking),Mixing Hours Booked,Price per Hour (Mixing),Travel Miles,Rate per Mile,Travel Reimbursement, Total Cost ,Date,What genre is your music?,Studio Equipment: U87,Studio Equipment: C414,Studio Equipment: SM57,Studio Equipment: AT3031,Studio Equipment: MD441,Studio Equipment: R-121,Studio Equipment: KM84,Studio Equipment: D12,Studio Equipment: Les Paul Custom,Studio Equipment: Strat,Studio Equipment: Yamaha Kit,Studio Equipment: Bosendorfer,Studio Equipment: Marshall JVM,Studio Equipment: Vox AC,Studio Equipment: Neve Console,Studio Equipment: SSL Console,Studio Equipment: ProTools,"Studio Equipment: 2"" Tape",Studio Equipment: Studio Mic,Studio Equipment: Tube Preamp,Studio Equipment: MIDI Controller,Studio Equipment: Dynamic Mic,Studio Equipment: Condenser Mic,Studio Equipment: Headphones,Studio Equipment: Monitors,Studio Equipment: Synthesizer,On a scale of 1-10, How important is it for the music to have a high-energy feel?,How much warmth do you envision in the overall sound?, Where would you rate the complexity of the instrumental arrangement?,Rate the desired level of brightness for vocals/instruments,How much depth or spaciousness do you want in the mix?, How prominent should the rhythm section be in the final mix?,Rate the desired level of clarity for individual instruments,How much impact or punchiness would you like in the track?,Rate the desired amount of reverb or ambiance for the music, How consistent should the dynamics be throughout the song?,Rate the level of distortion or grittiness desired in the overall sound,How much stereo width do you prefer in the mix? ,Rate the desired balance between vocals and instruments., How much emphasis should be given to the low-end frequencies?,How much emphasis do you want on melodic complexity?,Rate the desired level of rhythmic intricacy.,How much space or airiness do you envision in the overall mix?,Rate the desired level of tension or release throughout the track.,How prominent should the lead instrument(s) be in the mix?,How much variation in tempo or pacing would you prefer?,Rate the desired level of dynamic range in the music.,How important is it for the music to have a consistent groove or feel?,How much contrast or variation between sections do you envision?,Rate the desired level of harmonic richness or depth.
000025,5,100,2,65,0,0.75,0,$630.00 ,8/20/2020,Rock,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,7,6,1,9,7,6,3,7,3,7,8,9,10,1,8,8,10,7,7,5,8,1,9,3
000025,10,100,7,65,0,0.75,0,"$1,455.00 ",10/6/2016,Rock,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,4,7,3,4,2,4,6,4,3,9,1,2,3,10,6,4,4,7,2,10,6,10,4,1
000026,7,100,8,65,0,0.75,0,"$1,220.00 ",3/17/2018,Rock,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,2,7,6,7,9,3,2,10,1,1,4,9,4,3,9,5,3,2,9,6,3,9,4,10
000026,8,100,10,65,0,0.75,0,"$1,450.00 ",1/9/2020,Rock,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,3,2,8,8,4,6,5,5,4,1,10,4,7,4,1,6,9,10,2,5,3,2,3,10
000026,4,100,3,65,0,0.75,0,$595.00 ,4/11/2015,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,9,10,3,5,5,10,8,2,8,4,5,8,3,4,3,9,2,4,5,2,1,8,4,2
000027,3,100,2,65,0,0.75,0,$430.00 ,1/16/2018,Rock,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1,10,5,9,9,1,6,8,5,1,1,6,2,2,1,6,6,4,10,6,7,7,6,10
000027,3,100,3,65,0,0.75,0,$495.00 ,4/16/2018,Rock,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,9,3,7,10,2,9,1,3,1,3,2,8,6,3,2,3,7,1,5,3,9,7,1,6
000028,5,100,10,65,0,0.75,0,"$1,150.00 ",7/13/2015,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,8,8,5,5,4,9,6,8,7,2,4,6,4,1,4,3,7,9,10,6,1,1,4,9
000028,5,100,10,65,0,0.75,0,"$1,150.00 ",12/30/2018,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,4,5,9,2,10,1,7,4,9,6,10,7,5,2,2,4,7,5,5,8,8,10,4,7
000028,8,100,9,65,0,0.75,0,"$1,385.00 ",8/31/2019,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,8,6,9,5,5,6,4,5,4,5,6,3,2,1,1,6,9,5,8,1,10,10,8,5
000028,9,100,8,65,0,0.75,0,"$1,420.00 ",8/1/2018,Rock,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,6,4,1,9,1,1,10,8,10,5,2,2,8,6,6,4,1,10,8,6,5,3,10,6
000028,2,100,3,65,0,0.75,0,$395.00 ,9/4/2018,Rock,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,4,3,9,8,6,4,5,9,7,2,5,10,7,5,7,6,4,3,3,5,8,5,4,2
000029,2,100,3,65,0,0.75,0,$395.00 ,12/22/2016,Rock,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,5,6,7,1,10,2,8,10,3,3,3,5,10,9,6,5,9,6,2,6,7,9,10,10
000029,4,100,8,65,0,0.75,0,$920.00 ,12/17/2016,Rock,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,7,6,9,5,3,5,6,9,3,10,10,2,6,4,9,6,3,1,7,3,2,5,4,7
000029,8,100,6,65,0,0.75,0,"$1,190.00 ",6/18/2018,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,10,3,8,5,10,3,10,5,4,4,6,7,7,9,1,1,7,9,10,7,2,10,3,1
000030,10,100,6,65,0,0.75,0,"$1,390.00 ",3/19/2015,Rock,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,3,10,10,9,8,7,2,8,3,1,3,7,1,8,2,6,4,5,8,4,9,3,3,9
000030,10,100,2,65,0,0.75,0,"$1,130.00 ",5/5/2016,Rock,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,8,2,4,8,4,10,4,9,5,7,3,3,1,5,7,3,9,6,6,7,7,9,9,8
000030,4,100,8,65,0,0.75,0,$920.00 ,6/10/2017,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,2,8,1,6,10,1,6,10,9,4,8,2,7,1,5,10,5,4,4,9,6,2,9,6
000031,2,100,3,65,0,0.75,0,$395.00 ,10/17/2016,Rock,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,8,7,5,8,8,6,9,6,10,9,10,5,10,7,4,10,9,2,3,4,8,4,10,4
000031,2,100,10,65,0,0.75,0,$850.00 ,6/1/2016,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,8,4,6,3,7,2,2,7,8,2,4,5,3,1,2,10,3,8,8,3,5,5,5,3
000031,6,100,8,65,0,0.75,0,"$1,120.00 ",8/18/2019,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,8,8,3,2,8,10,9,8,6,1,6,1,2,3,8,9,8,3,3,2,4,7,1,6
000031,7,100,4,65,0,0.75,0,$960.00 ,5/14/2018,Rock,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,9,7,7,9,5,1,2,9,1,7,1,3,7,8,10,5,9,3,7,9,4,10,4,10
000032,10,100,2,65,0,0.75,0,"$1,130.00 ",2/24/2019,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,1,4,3,6,10,4,1,5,6,1,5,9,6,5,6,9,3,4,7,4,4,10,5,1
000032,10,100,8,65,0,0.75,0,"$1,520.00 ",6/12/2019,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,4,3,7,1,10,6,8,6,2,5,5,6,4,4,1,10,10,5,2,6,8,9,5,6
000032,2,100,3,65,0,0.75,0,$395.00 ,10/3/2017,Rock,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,8,2,5,3,4,7,5,9,2,6,5,4,3,7,8,3,10,8,10,3,8,2,3,5
000032,6,100,9,65,0,0.75,0,"$1,185.00 ",11/12/2015,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,7,4,4,1,9,6,8,9,2,6,4,10,5,4,5,2,9,2,9,4,7,9,2,4
000032,2,100,2,65,0,0.75,0,$330.00 ,7/14/2016,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,4,4,5,6,8,5,9,4,6,5,5,5,6,2,5,7,6,5,7,9,5,7,9,6
000032,6,100,6,65,0,0.75,0,$990.00 ,3/1/2017,Rock,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,9,4,7,8,7,5,9,7,7,3,3,3,3,5,5,1,7,9,1,4,1,1,4,4
000032,3,100,4,65,49,0.75,36.75,$596.75 ,6/26/2020,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,7,10,4,1,5,2,3,10,4,3,5,7,4,1,3,4,5,6,5,3,4,4,4,7
000033,3,100,10,65,0,0.75,0,$950.00 ,7/6/2015,Rock,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,6,5,9,4,2,7,1,9,4,8,3,5,6,4,4,7,2,8,1,1,3,6,3,6
000034,10,100,9,65,46,0.75,34.5,"$1,619.50 ",8/5/2019,Rock,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,8,10,4,4,6,3,6,4,9,9,5,3,1,9,1,2,7,3,7,4,7,7,3,2
000034,2,100,4,65,0,0.75,0,$460.00 ,7/4/2015,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3,9,5,7,9,1,6,5,7,9,9,3,2,10,6,2,7,1,8,10,5,8,10,3
000035,4,100,5,65,0,0.75,0,$725.00 ,5/28/2016,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,4,3,5,7,2,4,4,5,6,3,5,4,8,3,2,3,9,7,5,1,3,3,10,4
000035,8,100,10,65,0,0.75,0,"$1,450.00 ",6/3/2020,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,9,4,5,5,3,1,3,6,5,5,10,8,2,4,10,4,4,6,1,10,7,3,1,7
000035,7,100,10,65,15,0.75,11.25,"$1,361.25 ",5/5/2016,Rock,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1,10,1,9,6,6,5,2,2,5,6,1,6,4,1,6,1,7,6,2,10,5,3,6
000035,6,100,4,65,0,0.75,0,$860.00 ,4/20/2016,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,10,5,2,3,3,3,5,8,3,7,3,2,4,7,5,4,6,4,7,3,5,4,1,6
000035,10,100,10,65,0,0.75,0,"$1,650.00 ",5/21/2018,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,8,1,7,7,6,2,6,6,8,6,2,8,7,2,3,3,1,7,9,7,8,7,2,10
000035,10,100,6,65,0,0.75,0,"$1,390.00 ",11/10/2020,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2,9,5,5,3,6,6,5,10,8,7,6,3,8,9,9,4,2,4,2,10,7,5,8
000036,2,100,7,65,0,0.75,0,$655.00 ,5/18/2015,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,7,9,2,1,8,2,10,7,7,6,4,5,3,1,8,4,5,10,3,7,2,4,4,8
000036,9,100,8,65,0,0.75,0,"$1,420.00 ",8/21/2019,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,9,2,7,3,6,1,5,7,2,5,2,10,2,9,3,4,3,4,7,6,5,5,8,1
000036,10,100,7,65,0,0.75,0,"$1,455.00 ",7/22/2020,Rock,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,5,10,4,9,6,1,6,3,8,10,4,6,6,1,7,5,10,9,4,3,3,4,4,4
000036,2,100,3,65,0,0.75,0,$395.00 ,4/27/2015,Rock,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,10,4,5,7,5,6,9,7,7,10,3,6,7,9,3,9,1,2,6,2,2,8,1,10
000036,3,100,6,65,0,0.75,0,$690.00 ,8/7/2018,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,2,1,8,2,10,10,2,7,5,5,1,5,8,4,1,5,7,5,7,7,8,10,5,9
000036,3,100,5,65,0,0.75,0,$625.00 ,9/8/2015,Rock,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,3,7,5,6,10,3,2,1,7,1,8,2,3,4,1,8,7,1,7,2,10,6,3,9
000036,5,100,2,65,0,0.75,0,$630.00 ,10/7/2016,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,7,2,2,5,6,2,7,2,4,5,10,6,7,4,4,7,6,8,2,2,2,2,10,8
000037,8,100,5,65,0,0.75,0,"$1,125.00 ",2/11/2015,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,5,10,9,7,1,3,2,1,4,5,5,4,7,1,8,5,1,9,7,1,5,3,10,3
000037,2,100,9,65,0,0.75,0,$785.00 ,6/6/2019,Rock,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,7,7,3,4,7,2,9,3,7,3,2,2,10,8,3,10,8,3,10,2,7,9,6,7
000037,10,100,10,65,0,0.75,0,"$1,650.00 ",1/21/2020,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,8,9,2,6,4,5,2,3,6,9,6,8,8,3,3,7,4,5,8,3,6,7,5,6
000037,3,100,8,65,3,0.75,2.25,$822.25 ,7/26/2020,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,1,10,8,4,4,3,4,3,8,5,8,1,1,3,5,6,10,6,10,5,9,4,3,3
000037,7,100,2,65,0,0.75,0,$830.00 ,6/24/2020,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,6,10,8,1,8,4,9,2,3,2,9,5,1,1,3,3,3,1,2,7,9,4,1,6
000038,4,100,10,65,0,0.75,0,"$1,050.00 ",7/12/2020,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,1,6,7,6,9,1,4,5,7,1,9,9,8,1,4,6,4,7,4,8,7,4,6,6
000038,8,100,6,65,0,0.75,0,"$1,190.00 ",8/21/2020,Rock,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1,8,2,3,3,5,6,6,2,10,5,9,8,6,1,8,4,10,8,5,8,10,9,9
000038,4,100,10,65,0,0.75,0,"$1,050.00 ",8/29/2020,Rock,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,3,4,9,4,8,8,5,6,9,7,10,8,8,1,5,5,4,1,3,4,10,7,10,4
000038,5,100,9,65,0,0.75,0,"$1,085.00 ",3/4/2016,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,2,7,3,7,9,7,8,3,5,3,5,2,5,10,3,10,3,8,10,8,7,3,7,3
000038,10,100,10,65,0,0.75,0,"$1,650.00 ",1/9/2017,Rock,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,8,4,2,3,10,5,3,2,9,9,3,1,9,2,9,3,6,1,10,10,9,8,8,10
000038,4,100,3,65,0,0.75,0,$595.00 ,12/12/2015,Rock,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,6,1,5,1,5,8,10,2,9,1,2,1,4,1,6,7,8,10,9,5,3,9,6,3
000038,9,100,2,65,0,0.75,0,"$1,030.00 ",11/22/2015,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,3,6,7,9,8,10,3,1,10,3,9,2,1,8,8,9,3,10,10,2,2,1,5,2
000038,7,100,9,65,0,0.75,0,"$1,285.00 ",7/20/2016,Rock,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,4,3,5,10,3,7,2,1,7,5,5,4,4,2,10,3,6,7,2,8,8,6,5,8
000038,5,100,4,65,20,0.75,15,$775.00 ,3/17/2017,Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1,8,1,8,2,2,4,9,7,10,1,2,7,3,4,4,6,7,10,2,1,10,4,3
000039,6,100,8,65,0,0.75,0,"$1,120.00 ",12/14/2018,Rock,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,4,10,10,6,7,6,8,9,8,7,6,8,8,3,6,1,10,2,2,2,9,2,10,6
